timestamp_utc,time_s,X_Current,Y_Current,Yaw_Current,Velocity_Current,v_target_CMD,delta_target_CMD,Lookahead_X,Lookahead_Y,Kp,Ld
2025-11-29T17:57:29.565658,0.369,0.0,0.0,0.0,0.0,0.2,125.466,0.671,0.2,1.0,0.7
2025-11-29T17:57:29.565658,0.369,0.0,0.0,0.0,0.0,0.2,125.466,0.671,0.2,1.0,0.7
2025-11-29T17:57:29.567674,0.371,0.0,0.0,0.0,0.0,0.2,125.466,0.671,0.2,1.0,0.7
2025-11-29T17:57:29.613720,0.417,0.0,0.01,-0.0,0.21,0.2,125.498,0.672,0.2,1.0,0.7
2025-11-29T17:57:29.656086,0.46,0.0,0.01,-0.0,0.04,0.2,125.573,0.674,0.2,1.0,0.7
2025-11-29T17:57:29.763728,0.567,0.0,0.01,-0.0,0.082,0.2,125.607,0.675,0.2,1.0,0.7
2025-11-29T17:57:29.765846,0.569,0.0,0.02,-0.02,0.057,0.2,125.51,0.676,0.2,1.0,0.7
2025-11-29T17:57:29.765846,0.569,0.0,0.02,-0.02,0.014,0.2,125.499,0.677,0.2,1.0,0.7
2025-11-29T17:57:29.783604,0.587,0.0,0.02,-0.03,0.052,0.2,125.487,0.677,0.2,1.0,0.7
2025-11-29T17:57:29.786023,0.59,0.0,0.02,-0.03,0.02,0.2,125.477,0.678,0.2,1.0,0.7
2025-11-29T17:57:29.803973,0.607,0.0,0.03,-0.03,0.023,0.2,125.496,0.678,0.2,1.0,0.7
2025-11-29T17:57:29.842768,0.646,0.0,0.03,-0.04,0.014,0.2,125.46,0.678,0.2,1.0,0.7
2025-11-29T17:57:29.905019,0.709,0.0,0.03,-0.04,0.006,0.2,125.47,0.679,0.2,1.0,0.7
2025-11-29T17:57:29.955291,0.759,0.0,0.03,-0.04,0.005,0.2,125.45,0.679,0.2,1.0,0.7
2025-11-29T17:57:30.022880,0.826,0.0,0.03,-0.04,0.002,0.2,125.436,0.679,0.2,1.0,0.7
2025-11-29T17:57:30.104654,0.908,0.0,0.03,-0.04,0.001,0.2,125.437,0.679,0.2,1.0,0.7
2025-11-29T17:57:30.120530,0.924,0.0,0.03,-0.04,0.006,0.2,125.442,0.679,0.2,1.0,0.7
2025-11-29T17:57:30.175343,0.979,0.0,0.03,-0.04,0.027,0.2,125.455,0.679,0.2,1.0,0.7
2025-11-29T17:57:30.231428,1.035,0.0,0.03,-0.04,0.045,0.2,125.48,0.68,0.2,1.0,0.7
2025-11-29T17:57:30.289199,1.093,0.0,0.03,-0.04,0.045,0.2,125.499,0.681,0.2,1.0,0.7
2025-11-29T17:57:30.339137,1.143,0.0,0.04,-0.04,0.051,0.2,125.531,0.681,0.2,1.0,0.7
2025-11-29T17:57:30.396742,1.2,0.0,0.04,-0.06,0.046,0.2,125.458,0.682,0.2,1.0,0.7
2025-11-29T17:57:30.439645,1.243,0.0,0.04,-0.06,0.064,0.2,125.505,0.683,0.2,1.0,0.7
2025-11-29T17:57:30.505721,1.309,0.0,0.05,-0.07,0.101,0.2,125.422,0.684,0.2,1.0,0.7
2025-11-29T17:57:30.563630,1.367,0.0,0.05,-0.08,0.094,0.2,125.414,0.686,0.2,1.0,0.7
2025-11-29T17:57:30.619749,1.423,0.0,0.06,-0.08,0.103,0.2,125.47,0.688,0.2,1.0,0.7
2025-11-29T17:57:30.677338,1.481,0.0,0.07,-0.1,0.124,0.2,125.422,0.69,0.2,1.0,0.7
2025-11-29T17:57:30.729471,1.533,0.0,0.08,-0.1,0.186,0.2,125.553,0.694,0.2,1.0,0.7
2025-11-29T17:57:30.780993,1.584,0.01,0.09,-0.1,0.173,0.2,125.634,0.696,0.2,1.0,0.7
2025-11-29T17:57:30.837417,1.641,0.01,0.1,-0.16,0.169,0.2,125.254,0.699,0.2,1.0,0.7
2025-11-29T17:57:30.892637,1.696,0.01,0.1,-0.17,0.175,0.2,125.294,0.701,0.2,1.0,0.7
2025-11-29T17:57:30.940589,1.744,0.01,0.12,-0.19,0.186,0.2,125.243,0.705,0.2,1.0,0.7
2025-11-29T17:57:31.002149,1.806,0.01,0.12,-0.19,0.163,0.2,125.33,0.707,0.2,1.0,0.7
2025-11-29T17:57:31.060406,1.864,0.01,0.13,-0.24,0.192,0.2,125.061,0.711,0.2,1.0,0.7
2025-11-29T17:57:31.122995,1.926,0.02,0.14,-0.26,0.206,0.2,125.034,0.714,0.2,1.0,0.7
2025-11-29T17:57:31.172781,1.976,0.02,0.16,-0.27,0.221,0.2,125.053,0.718,0.2,1.0,0.7
2025-11-29T17:57:31.230557,2.034,0.02,0.17,-0.3,0.204,0.2,124.912,0.722,0.2,1.0,0.7
2025-11-29T17:57:31.305568,2.109,0.03,0.18,-0.3,0.208,0.2,125.044,0.726,0.2,1.0,0.7
2025-11-29T17:57:31.343041,2.147,0.03,0.19,-0.34,0.206,0.2,124.88,0.731,0.2,1.0,0.7
2025-11-29T17:57:31.393947,2.197,0.03,0.2,-0.34,0.275,0.2,125.027,0.735,0.2,1.0,0.7
2025-11-29T17:57:31.439877,2.243,0.04,0.22,-0.4,0.265,0.2,124.621,0.74,0.2,1.0,0.7
2025-11-29T17:57:31.505482,2.309,0.04,0.23,-0.41,0.244,0.2,124.69,0.744,0.2,1.0,0.7
2025-11-29T17:57:31.559282,2.363,0.05,0.24,-0.45,0.236,0.2,124.476,0.75,0.2,1.0,0.7
2025-11-29T17:57:31.613350,2.417,0.06,0.25,-0.47,0.262,0.2,124.367,0.755,0.2,1.0,0.7
2025-11-29T17:57:31.670199,2.474,0.06,0.27,-0.47,0.232,0.2,124.608,0.761,0.2,1.0,0.7
2025-11-29T17:57:31.721720,2.525,0.07,0.28,-0.47,0.251,0.2,124.757,0.765,0.2,1.0,0.7
2025-11-29T17:57:31.777270,2.581,0.08,0.29,-0.47,0.251,0.2,124.982,0.771,0.2,1.0,0.7
2025-11-29T17:57:31.833065,2.637,0.08,0.3,-0.47,0.268,0.2,125.115,0.775,0.2,1.0,0.7
2025-11-29T17:57:31.888745,2.692,0.09,0.32,-0.61,0.276,0.2,123.896,0.782,0.2,1.0,0.7
2025-11-29T17:57:31.940307,2.744,0.1,0.33,-0.64,0.295,0.2,123.722,0.788,0.2,1.0,0.7
2025-11-29T17:57:32.000637,2.804,0.11,0.34,-0.67,0.287,0.2,123.543,0.796,0.2,1.0,0.7
2025-11-29T17:57:32.056240,2.86,0.12,0.35,-0.67,0.279,0.2,123.715,0.801,0.2,1.0,0.7
2025-11-29T17:57:32.109102,2.913,0.13,0.36,-0.67,0.291,0.2,123.989,0.81,0.2,1.0,0.7
2025-11-29T17:57:32.163118,2.967,0.14,0.37,-0.76,0.287,0.2,122.915,0.815,0.2,1.0,0.7
2025-11-29T17:57:32.220131,3.024,0.15,0.39,-0.8,0.306,0.2,122.721,0.825,0.2,1.0,0.7
2025-11-29T17:57:32.277593,3.081,0.16,0.4,-0.82,0.295,0.2,122.58,0.832,0.2,1.0,0.7
2025-11-29T17:57:32.330793,3.134,0.17,0.41,-0.85,0.293,0.2,122.443,0.842,0.2,1.0,0.7
2025-11-29T17:57:32.380819,3.184,0.18,0.42,-0.85,0.285,0.2,122.63,0.848,0.2,1.0,0.7
2025-11-29T17:57:32.444432,3.248,0.2,0.43,-0.9,0.309,0.2,122.082,0.859,0.2,1.0,0.7
2025-11-29T17:57:32.489525,3.293,0.21,0.43,-0.9,0.284,0.2,122.255,0.865,0.2,1.0,0.7
2025-11-29T17:57:32.546704,3.35,0.22,0.45,-0.98,0.322,0.2,121.199,0.877,0.2,1.0,0.7
2025-11-29T17:57:32.605672,3.409,0.24,0.46,-0.98,0.27,0.2,121.482,0.889,0.2,1.0,0.7
2025-11-29T17:57:32.662986,3.466,0.25,0.46,-1.02,0.302,0.2,120.903,0.897,0.2,1.0,0.7
2025-11-29T17:57:32.722776,3.526,0.26,0.47,-1.06,0.28,0.2,120.477,0.909,0.2,1.0,0.7
2025-11-29T17:57:32.772540,3.576,0.28,0.48,-1.1,0.321,0.2,119.867,0.918,0.2,1.0,0.7
2025-11-29T17:57:32.828913,3.632,0.29,0.49,-1.14,0.308,0.2,119.311,0.932,0.2,1.0,0.7
2025-11-29T17:57:32.872311,3.676,0.31,0.49,-1.15,0.313,0.2,119.292,0.942,0.2,1.0,0.7
2025-11-29T17:57:32.935765,3.739,0.33,0.5,-1.17,0.315,0.2,119.034,0.958,0.2,1.0,0.7
2025-11-29T17:57:32.993033,3.797,0.34,0.51,-1.21,0.286,0.2,118.271,0.968,0.2,1.0,0.7
2025-11-29T17:57:33.068731,3.872,0.36,0.51,-1.24,0.324,0.2,117.956,0.984,0.2,1.0,0.7
2025-11-29T17:57:33.096195,3.9,0.37,0.52,-1.25,0.285,0.2,117.815,0.994,0.2,1.0,0.7
2025-11-29T17:57:33.156368,3.96,0.39,0.52,-1.31,0.348,0.2,116.738,1.011,0.2,1.0,0.7
2025-11-29T17:57:33.235352,4.039,0.4,0.53,-1.32,0.307,0.2,116.496,1.022,0.2,1.0,0.7
2025-11-29T17:57:33.261756,4.065,0.42,0.53,-1.32,0.344,0.2,116.704,1.039,0.2,1.0,0.7
2025-11-29T17:57:33.329177,4.133,0.44,0.54,-1.39,0.313,0.2,115.183,1.056,0.2,1.0,0.7
2025-11-29T17:57:33.387426,4.191,0.46,0.54,-1.42,0.303,0.2,114.409,1.069,0.2,1.0,0.7
2025-11-29T17:57:33.429158,4.233,0.48,0.54,-1.42,0.374,0.2,114.574,1.091,0.2,1.0,0.7
2025-11-29T17:57:33.487794,4.291,0.49,0.54,-1.42,0.304,0.2,114.662,1.102,0.2,1.0,0.7
2025-11-29T17:57:33.537363,4.341,0.52,0.55,-1.5,0.352,0.2,112.403,1.124,0.2,1.0,0.7
2025-11-29T17:57:33.588828,4.392,0.53,0.55,-1.53,0.334,0.2,111.64,1.138,0.2,1.0,0.7
2025-11-29T17:57:33.639786,4.443,0.55,0.55,-1.55,0.311,0.2,111.037,1.159,0.2,1.0,0.7
2025-11-29T17:57:33.710415,4.514,0.57,0.55,-1.59,0.334,0.2,109.773,1.174,0.2,1.0,0.7
2025-11-29T17:57:33.756163,4.56,0.59,0.55,-1.59,0.341,0.2,109.54,1.197,0.2,1.0,0.7
2025-11-29T17:57:33.806869,4.61,0.6,0.55,-1.59,0.344,0.2,109.524,1.212,0.2,1.0,0.7
2025-11-29T17:57:33.867532,4.671,0.62,0.55,-1.59,0.31,0.2,109.508,1.226,0.2,1.0,0.7
2025-11-29T17:57:33.921740,4.725,0.64,0.54,-1.65,0.347,0.2,107.436,1.248,0.2,1.0,0.7
2025-11-29T17:57:33.974438,4.778,0.66,0.54,-1.67,0.326,0.2,106.437,1.271,0.2,1.0,0.7
2025-11-29T17:57:34.029356,4.833,0.68,0.54,-1.67,0.315,0.2,106.347,1.286,0.2,1.0,0.7
2025-11-29T17:57:34.087487,4.891,0.7,0.54,-1.67,0.376,0.2,106.212,1.31,0.2,1.0,0.7
2025-11-29T17:57:34.144651,4.948,0.71,0.54,-1.74,0.348,0.2,103.633,1.326,0.2,1.0,0.7
2025-11-29T17:57:34.189348,4.993,0.73,0.53,-1.74,0.331,0.2,103.233,1.351,0.2,1.0,0.7
2025-11-29T17:57:34.247204,5.051,0.75,0.53,-1.74,0.347,0.2,103.07,1.367,0.2,1.0,0.7
2025-11-29T17:57:34.313058,5.117,0.77,0.53,-1.79,0.326,0.2,101.082,1.391,0.2,1.0,0.7
2025-11-29T17:57:34.356641,5.16,0.79,0.52,-1.8,0.357,0.2,100.45,1.408,0.2,1.0,0.7
2025-11-29T17:57:34.422072,5.226,0.81,0.52,-1.81,0.335,0.2,99.711,1.432,0.2,1.0,0.7
2025-11-29T17:57:34.474118,5.278,0.83,0.51,-1.81,0.323,0.2,99.384,1.456,0.2,1.0,0.7
2025-11-29T17:57:34.529261,5.333,0.84,0.51,-1.81,0.343,0.2,99.166,1.471,0.2,1.0,0.7
2025-11-29T17:57:34.586355,5.39,0.86,0.5,-1.84,0.348,0.2,97.512,1.496,0.2,1.0,0.7
2025-11-29T17:57:34.639892,5.443,0.88,0.5,-1.85,0.372,0.2,96.89,1.513,0.2,1.0,0.7
2025-11-29T17:57:34.695171,5.499,0.9,0.49,-1.85,0.309,0.2,96.409,1.535,0.2,1.0,0.7
2025-11-29T17:57:34.754943,5.558,0.91,0.49,-1.87,0.338,0.2,95.481,1.552,0.2,1.0,0.7
2025-11-29T17:57:34.807594,5.611,0.93,0.48,-1.87,0.329,0.2,95.076,1.575,0.2,1.0,0.7
2025-11-29T17:57:34.883675,5.687,0.95,0.48,-1.87,0.296,0.2,94.579,1.59,0.2,1.0,0.7
2025-11-29T17:57:34.913676,5.717,0.97,0.47,-1.88,0.339,0.2,93.906,1.613,0.2,1.0,0.7
2025-11-29T17:57:34.971766,5.775,0.98,0.47,-1.88,0.323,0.2,93.624,1.628,0.2,1.0,0.7
2025-11-29T17:57:35.022845,5.826,1.0,0.46,-1.88,0.354,0.2,92.97,1.653,0.2,1.0,0.7
2025-11-29T17:57:35.080412,5.884,1.02,0.46,-1.88,0.342,0.2,92.711,1.668,0.2,1.0,0.7
2025-11-29T17:57:35.145550,5.949,1.04,0.45,-1.88,0.334,0.2,92.242,1.693,0.2,1.0,0.7
2025-11-29T17:57:35.196092,6.0,1.06,0.44,-1.88,0.374,0.2,91.688,1.719,0.2,1.0,0.7
2025-11-29T17:57:35.254932,6.058,1.08,0.44,-1.89,0.345,0.2,91.342,1.734,0.2,1.0,0.7
2025-11-29T17:57:35.313545,6.117,1.1,0.43,-1.88,0.325,0.2,90.987,1.758,0.2,1.0,0.7
2025-11-29T17:57:35.382485,6.186,1.11,0.43,-1.88,0.343,0.2,90.682,1.774,0.2,1.0,0.7
2025-11-29T17:57:35.438592,6.242,1.13,0.42,-1.88,0.361,0.2,90.369,1.798,0.2,1.0,0.7
2025-11-29T17:57:35.478476,6.282,1.15,0.41,-1.88,0.393,0.2,90.076,1.816,0.2,1.0,0.7
2025-11-29T17:57:35.523849,6.327,1.17,0.41,-1.88,0.374,0.2,89.782,1.842,0.2,1.0,0.7
2025-11-29T17:57:35.589268,6.393,1.19,0.4,-1.88,0.349,0.2,89.483,1.859,0.2,1.0,0.7
2025-11-29T17:57:35.688549,6.492,1.21,0.39,-1.87,0.364,0.2,89.284,1.883,0.2,1.0,0.7
2025-11-29T17:57:35.695683,6.499,1.23,0.39,-1.87,0.35,0.2,88.993,1.899,0.2,1.0,0.7
2025-11-29T17:57:35.747120,6.551,1.25,0.38,-1.87,0.33,0.2,88.58,1.923,0.2,1.0,0.7
2025-11-29T17:57:35.812276,6.616,1.27,0.38,-1.86,0.362,0.2,88.725,1.947,0.2,1.0,0.7
2025-11-29T17:57:35.862803,6.666,1.28,0.37,-1.85,0.36,0.2,88.523,1.962,0.2,1.0,0.7
2025-11-29T17:57:35.928992,6.732,1.31,0.37,-1.85,0.346,0.2,88.105,1.987,0.2,1.0,0.7
2025-11-29T17:57:35.986971,6.79,1.32,0.36,-1.84,0.379,0.2,88.337,2.004,0.2,1.0,0.7
2025-11-29T17:57:36.032487,6.836,1.35,0.36,-1.84,0.367,0.2,87.935,2.028,0.2,1.0,0.7
2025-11-29T17:57:36.089490,6.893,1.36,0.35,-1.83,0.383,0.2,88.018,2.046,0.2,1.0,0.7
2025-11-29T17:57:36.140092,6.944,1.39,0.34,-1.83,0.381,0.2,87.759,2.07,0.2,1.0,0.7
2025-11-29T17:57:36.194046,6.998,1.41,0.34,-1.83,0.364,0.2,87.642,2.094,0.2,1.0,0.7
2025-11-29T17:57:36.254226,7.058,1.42,0.33,-1.82,0.349,0.2,87.704,2.11,0.2,1.0,0.7
2025-11-29T17:57:36.307130,7.111,1.45,0.33,-1.82,0.4,0.2,87.331,2.135,0.2,1.0,0.7
2025-11-29T17:57:36.357281,7.161,1.46,0.32,-1.82,0.389,0.2,87.1,2.151,0.2,1.0,0.7
2025-11-29T17:57:36.418032,7.222,1.49,0.32,-1.8,0.342,0.2,87.733,2.176,0.2,1.0,0.7
2025-11-29T17:57:36.471478,7.275,1.5,0.32,-1.79,0.353,0.2,87.834,2.192,0.2,1.0,0.7
2025-11-29T17:57:36.523544,7.327,1.52,0.31,-1.78,0.37,0.2,87.797,2.215,0.2,1.0,0.7
2025-11-29T17:57:36.587748,7.391,1.54,0.31,-1.78,0.379,0.2,87.588,2.232,0.2,1.0,0.7
2025-11-29T17:57:36.644675,7.448,1.56,0.3,-1.77,0.346,0.2,87.915,2.255,0.2,1.0,0.7
2025-11-29T17:57:36.689262,7.493,1.58,0.3,-1.77,0.329,0.2,87.733,2.27,0.2,1.0,0.7
2025-11-29T17:57:36.749982,7.553,1.6,0.3,-1.76,0.381,0.2,87.992,2.294,0.2,1.0,0.7
2025-11-29T17:57:36.804618,7.608,1.62,0.29,-1.76,0.362,0.2,87.729,2.317,0.2,1.0,0.7
2025-11-29T17:57:36.856571,7.66,1.64,0.29,-1.74,0.351,0.2,88.263,2.333,0.2,1.0,0.7
2025-11-29T17:57:36.915166,7.719,1.66,0.28,-1.74,0.378,0.2,88.166,2.357,0.2,1.0,0.7
2025-11-29T17:57:36.974435,7.778,1.68,0.28,-1.74,0.362,0.2,88.016,2.372,0.2,1.0,0.7
2025-11-29T17:57:37.022819,7.826,1.7,0.28,-1.74,0.355,0.2,87.764,2.397,0.2,1.0,0.7
2025-11-29T17:57:37.085970,7.889,1.72,0.28,-1.71,0.372,0.2,75.258,4.0,0.2,1.0,0.7
2025-11-29T17:57:37.154552,7.958,1.74,0.27,-1.7,0.351,0.2,76.562,4.0,0.2,1.0,0.7
2025-11-29T17:57:37.188794,7.992,1.76,0.27,-1.7,0.382,0.2,76.562,4.0,0.2,1.0,0.7
2025-11-29T17:57:37.245432,8.049,1.78,0.27,-1.69,0.374,0.2,77.699,4.0,0.2,1.0,0.7
2025-11-29T17:57:37.302882,8.106,1.79,0.27,-1.67,0.352,0.2,80.828,4.0,0.2,1.0,0.7
2025-11-29T17:57:37.354922,8.158,1.82,0.26,-1.67,0.357,0.2,80.828,4.0,0.2,1.0,0.7
2025-11-29T17:57:37.412097,8.216,1.83,0.26,-1.65,0.346,0.2,83.732,4.0,0.2,1.0,0.7
2025-11-29T17:57:37.475960,8.279,1.86,0.26,-1.65,0.344,0.2,83.732,4.0,0.2,1.0,0.7
2025-11-29T17:57:37.530581,8.334,1.88,0.26,-1.6,0.372,0.2,90.015,4.0,0.2,1.0,0.7
2025-11-29T17:57:37.587897,8.391,1.9,0.26,-1.59,0.338,0.2,90.58,4.0,0.2,1.0,0.7
2025-11-29T17:57:37.640042,8.444,1.91,0.26,-1.58,0.335,0.2,92.919,4.0,0.2,1.0,0.7
2025-11-29T17:57:37.695984,8.499,1.93,0.26,-1.58,0.35,0.2,92.919,4.0,0.2,1.0,0.7
2025-11-29T17:57:37.754982,8.558,1.95,0.26,-1.56,0.352,0.2,94.484,4.0,0.2,1.0,0.7
2025-11-29T17:57:37.806817,8.61,1.98,0.26,-1.56,0.334,0.2,94.484,4.0,0.2,1.0,0.7
2025-11-29T17:57:37.863545,8.667,1.99,0.26,-1.56,0.349,0.2,94.484,4.0,0.2,1.0,0.7
2025-11-29T17:57:37.907770,8.711,2.01,0.26,-1.56,0.346,0.2,95.388,4.0,0.2,1.0,0.7
2025-11-29T17:57:37.962616,8.766,2.03,0.26,-1.56,0.393,0.2,95.41,4.0,0.2,1.0,0.7
2025-11-29T17:57:38.039401,8.843,2.05,0.26,-1.56,0.342,0.2,95.41,4.0,0.2,1.0,0.7
2025-11-29T17:57:38.073210,8.877,2.07,0.26,-1.56,0.342,0.2,94.937,4.0,0.2,1.0,0.7
2025-11-29T17:57:38.138131,8.942,2.09,0.26,-1.56,0.381,0.2,95.049,4.0,0.2,1.0,0.7
2025-11-29T17:57:38.190787,8.994,2.11,0.26,-1.56,0.344,0.2,95.032,4.0,0.2,1.0,0.7
2025-11-29T17:57:38.240293,9.044,2.13,0.26,-1.56,0.348,0.2,95.032,4.0,0.2,1.0,0.7
2025-11-29T17:57:38.296669,9.1,2.15,0.26,-1.56,0.341,0.2,95.032,4.0,0.2,1.0,0.7
2025-11-29T17:57:38.354668,9.158,2.17,0.26,-1.56,0.345,0.2,95.032,4.0,0.2,1.0,0.7
2025-11-29T17:57:38.412072,9.216,2.18,0.26,-1.56,0.37,0.2,95.032,4.0,0.2,1.0,0.7
2025-11-29T17:57:38.462151,9.266,2.21,0.26,-1.56,0.336,0.2,95.032,4.0,0.2,1.0,0.7
2025-11-29T17:57:38.526608,9.33,2.22,0.26,-1.56,0.354,0.2,95.032,4.0,0.2,1.0,0.7
2025-11-29T17:57:38.573198,9.377,2.25,0.26,-1.57,0.372,0.2,94.244,4.0,0.2,1.0,0.7
2025-11-29T17:57:38.630679,9.434,2.27,0.26,-1.57,0.347,0.2,94.089,4.0,0.2,1.0,0.7
2025-11-29T17:57:38.689326,9.493,2.28,0.26,-1.57,0.369,0.2,94.089,4.0,0.2,1.0,0.7
2025-11-29T17:57:38.750051,9.554,2.31,0.26,-1.57,0.365,0.2,93.982,4.0,0.2,1.0,0.7
2025-11-29T17:57:38.796307,9.6,2.32,0.26,-1.57,0.332,0.2,93.982,4.0,0.2,1.0,0.7
2025-11-29T17:57:38.852648,9.656,2.35,0.26,-1.57,0.38,0.2,93.982,4.0,0.2,1.0,0.7
2025-11-29T17:57:38.904803,9.708,2.36,0.26,-1.57,0.363,0.2,93.982,4.0,0.2,1.0,0.7
2025-11-29T17:57:38.956391,9.76,2.38,0.26,-1.57,0.326,0.2,93.499,4.0,0.2,1.0,0.7
2025-11-29T17:57:39.014742,9.818,2.4,0.26,-1.57,0.383,0.2,93.499,4.0,0.2,1.0,0.7
2025-11-29T17:57:39.063901,9.867,2.42,0.26,-1.57,0.345,0.2,93.715,3.121,0.2,1.0,0.7
2025-11-29T17:57:39.152527,9.956,2.44,0.26,-1.57,0.359,0.2,93.713,3.136,0.2,1.0,0.7
2025-11-29T17:57:39.195879,9.999,2.46,0.26,-1.58,0.373,0.2,93.588,3.16,0.2,1.0,0.7
2025-11-29T17:57:39.283847,10.087,2.48,0.26,-1.57,0.32,0.2,93.623,3.175,0.2,1.0,0.7
2025-11-29T17:57:39.492558,10.296,2.5,0.26,-1.57,0.359,0.2,93.607,3.198,0.2,1.0,0.7
2025-11-29T17:57:39.563829,10.367,2.52,0.26,-1.58,0.344,0.2,93.527,3.213,0.2,1.0,0.7
2025-11-29T17:57:39.568754,10.372,2.54,0.26,-1.58,0.323,0.2,93.505,3.236,0.2,1.0,0.7
2025-11-29T17:57:39.570761,10.374,2.55,0.26,-1.58,0.344,0.2,93.5,3.251,0.2,1.0,0.7
2025-11-29T17:57:39.662557,10.466,2.58,0.26,-1.58,0.354,0.2,93.558,3.273,0.2,1.0,0.7
2025-11-29T17:57:39.664078,10.468,2.59,0.26,-1.58,0.386,0.2,93.455,3.288,0.2,1.0,0.7
2025-11-29T17:57:39.906290,10.71,2.61,0.26,-1.58,0.347,0.2,93.445,3.312,0.2,1.0,0.7
2025-11-29T17:57:39.906290,10.71,2.63,0.26,-1.58,0.332,0.2,93.439,3.328,0.2,1.0,0.7
2025-11-29T17:57:39.938407,10.742,2.65,0.26,-1.58,0.381,0.2,93.421,3.351,0.2,1.0,0.7
2025-11-29T17:57:39.945729,10.749,2.67,0.26,-1.58,0.364,0.2,93.387,3.365,0.2,1.0,0.7
2025-11-29T17:57:39.945729,10.749,2.69,0.26,-1.58,0.328,0.2,93.284,3.39,0.2,1.0,0.7
2025-11-29T17:57:39.953500,10.757,2.71,0.26,-1.58,0.348,0.2,93.211,3.405,0.2,1.0,0.7
2025-11-29T17:57:39.956543,10.76,2.73,0.26,-1.58,0.363,0.2,93.195,3.428,0.2,1.0,0.7
2025-11-29T17:57:40.006376,10.81,2.75,0.26,-1.58,0.319,0.2,93.17,3.451,0.2,1.0,0.7
2025-11-29T17:57:40.065640,10.869,2.77,0.26,-1.58,0.365,0.2,93.158,3.467,0.2,1.0,0.7
2025-11-29T17:57:40.123219,10.927,2.79,0.26,-1.59,0.352,0.2,92.962,3.492,0.2,1.0,0.7
2025-11-29T17:57:40.180212,10.984,2.82,0.26,-1.59,0.325,0.2,92.932,3.514,0.2,1.0,0.7
2025-11-29T17:57:40.223625,11.027,2.83,0.26,-1.59,0.345,0.2,92.907,3.529,0.2,1.0,0.7
2025-11-29T17:57:40.287786,11.091,2.85,0.26,-1.59,0.35,0.2,92.771,3.552,0.2,1.0,0.7
2025-11-29T17:57:40.343965,11.147,2.87,0.26,-1.59,0.39,0.2,92.774,3.568,0.2,1.0,0.7
2025-11-29T17:57:40.391072,11.195,2.89,0.26,-1.59,0.356,0.2,92.77,3.592,0.2,1.0,0.7
2025-11-29T17:57:40.451396,11.255,2.91,0.26,-1.59,0.328,0.2,92.674,3.607,0.2,1.0,0.7
2025-11-29T17:57:40.518926,11.322,2.93,0.26,-1.59,0.386,0.2,92.608,3.632,0.2,1.0,0.7
2025-11-29T17:57:40.555722,11.359,2.95,0.26,-1.59,0.367,0.2,92.589,3.647,0.2,1.0,0.7
2025-11-29T17:57:40.614038,11.418,2.97,0.26,-1.59,0.327,0.2,92.521,3.671,0.2,1.0,0.7
2025-11-29T17:57:40.677823,11.481,2.99,0.26,-1.59,0.366,0.2,92.463,3.686,0.2,1.0,0.7
2025-11-29T17:57:40.723551,11.527,3.01,0.26,-1.59,0.352,0.2,92.357,3.71,0.2,1.0,0.7
2025-11-29T17:57:40.780523,11.584,3.03,0.26,-1.59,0.373,0.2,92.334,3.726,0.2,1.0,0.7
2025-11-29T17:57:40.840016,11.644,3.05,0.25,-1.6,0.365,0.2,92.243,3.749,0.2,1.0,0.7
2025-11-29T17:57:40.890597,11.694,3.07,0.25,-1.6,0.329,0.2,92.226,3.765,0.2,1.0,0.7
2025-11-29T17:57:40.941097,11.745,3.09,0.25,-1.6,0.382,0.2,92.19,3.788,0.2,1.0,0.7
2025-11-29T17:57:41.003704,11.807,3.11,0.25,-1.6,0.35,0.2,92.005,3.811,0.2,1.0,0.7
2025-11-29T17:57:41.068677,11.872,3.13,0.25,-1.6,0.321,0.2,91.979,3.826,0.2,1.0,0.7
2025-11-29T17:57:41.210982,12.014,3.15,0.25,-1.6,0.369,0.2,91.884,3.848,0.2,1.0,0.7
2025-11-29T17:57:41.219802,12.023,3.16,0.25,-1.6,0.351,0.2,91.857,3.863,0.2,1.0,0.7
2025-11-29T17:57:41.221819,12.025,3.19,0.25,-1.6,0.323,0.2,91.864,3.886,0.2,1.0,0.7
2025-11-29T17:57:41.281554,12.085,3.2,0.25,-1.6,0.337,0.2,91.881,3.901,0.2,1.0,0.7
2025-11-29T17:57:41.324181,12.128,3.22,0.25,-1.6,0.332,0.2,91.844,3.923,0.2,1.0,0.7
2025-11-29T17:57:41.388395,12.192,3.24,0.25,-1.6,0.369,0.2,91.819,3.938,0.2,1.0,0.7
2025-11-29T17:57:41.445741,12.249,3.26,0.25,-1.6,0.349,0.2,91.895,3.96,0.2,1.0,0.7
2025-11-29T17:57:41.496729,12.3,3.28,0.25,-1.59,0.35,0.2,91.927,3.976,0.2,1.0,0.7
2025-11-29T17:57:41.562269,12.366,3.3,0.25,-1.59,0.353,0.2,88.639,4.0,0.255,1.0,0.7
2025-11-29T17:57:41.614011,12.418,3.32,0.25,-1.59,0.359,0.2,78.621,4.0,0.423,1.0,0.7
2025-11-29T17:57:41.669433,12.473,3.34,0.25,-1.59,0.362,0.2,75.635,4.0,0.474,1.0,0.7
2025-11-29T17:57:41.721969,12.525,3.36,0.25,-1.59,0.361,0.2,72.51,4.0,0.532,1.0,0.7
2025-11-29T17:57:41.783679,12.587,3.38,0.25,-1.58,0.314,0.2,71.177,4.0,0.563,1.0,0.7
